R0:25769.272410,0.041792,25769.272570,25769.314464
R1:25769.883879,0.133472,25769.883935,25770.017423
R2:25770.393385,0.018341,25770.393444,25770.411802
R3:25771.202241,0.121834,25771.202273,25771.324119
R4:25771.338365,0.067281,25771.338416,25771.405705
R5:25771.446874,0.082600,25771.446949,25771.529575
R6:25771.663246,0.060026,25771.663295,25771.723339
R7:25771.814566,0.206605,25771.814603,25772.021233
R8:25772.828392,0.105280,25772.828452,25772.933754
R9:25773.165061,0.077822,25773.165112,25773.242950
R10:25773.216082,0.023187,25773.242986,25773.266201
R11:25773.221580,0.135879,25773.266266,25773.402156
R12:25773.270796,0.042700,25773.402190,25773.444904
R13:25773.327610,0.009600,25773.444932,25773.454537
R14:25773.373962,0.020519,25773.454552,25773.475119
R15:25775.652384,0.152254,25775.652475,25775.804761
R16:25775.892267,0.029252,25775.892330,25775.921603
R17:25776.208467,0.061912,25776.208513,25776.270446
R18:25776.546806,0.300302,25776.546866,25776.847215
R19:25776.773661,0.122966,25776.847275,25776.970256
R20:25776.889034,0.122442,25776.970290,25777.092751
R21:25777.138436,0.185106,25777.138467,25777.323588
R22:25777.308873,0.036214,25777.323626,25777.359850
R23:25777.419957,0.209469,25777.419995,25777.629519
R24:25777.969602,0.248530,25777.969653,25778.218211
R25:25777.993748,0.007499,25778.218273,25778.225779
R26:25778.242613,0.090695,25778.242645,25778.333370
R27:25778.313795,0.035757,25778.333417,25778.369183
R28:25779.050307,0.001686,25779.050388,25779.052093
R29:25779.072474,0.005431,25779.072507,25779.077952
R30:25779.276484,0.293994,25779.276526,25779.570543
R31:25779.367250,0.158606,25779.570592,25779.729213
R32:25780.142244,0.064667,25780.142292,25780.206980
R33:25780.245669,0.119013,25780.245701,25780.364726
R34:25780.402476,0.091816,25780.402505,25780.494330
R35:25780.642018,0.003339,25780.642068,25780.645420
R36:25780.894874,0.223819,25780.894915,25781.118752
R37:25781.086787,0.106364,25781.118786,25781.225158
R38:25781.977121,0.111788,25781.977179,25782.088985
R39:25782.088654,0.036419,25782.089040,25782.125466
R40:25782.429202,0.015124,25782.429241,25782.444381
R41:25782.817327,0.176741,25782.817357,25782.994106
R42:25783.010681,0.033415,25783.010709,25783.044129
R43:25783.599791,0.186534,25783.599815,25783.786361
R44:25783.686478,0.096708,25783.786377,25783.883091
R45:25783.830266,0.074024,25783.883105,25783.957134
R46:25784.875030,0.163059,25784.875062,25785.038130
R47:25785.232026,0.214719,25785.232055,25785.446820
R48:25785.425053,0.140512,25785.446837,25785.587359
R49:25785.594468,0.201567,25785.594496,25785.796073
R50:25785.978716,0.020260,25785.978745,25785.999012
R51:25786.198313,0.210611,25786.198339,25786.408956
R52:25787.198600,0.177430,25787.198631,25787.376074
R53:25787.251878,0.047129,25787.376109,25787.423244
R54:25787.593442,0.027498,25787.593473,25787.620982
R55:25787.915634,0.030616,25787.915660,25787.946283
R56:25788.429583,0.021360,25788.429616,25788.450988
R57:25788.627088,0.026941,25788.627120,25788.654071
R58:25788.696331,0.044893,25788.696359,25788.741257
R59:25788.967323,0.197754,25788.967348,25789.165109
R60:25789.029290,0.011230,25789.165126,25789.176361
R61:25789.065599,0.119092,25789.176375,25789.295474
R62:25789.293632,0.227786,25789.295489,25789.523282
R63:25790.688111,0.040266,25790.688202,25790.728510
R64:25791.072656,0.038326,25791.072691,25791.111031
R65:25791.534478,0.022026,25791.534505,25791.556539
R66:25791.650620,0.023355,25791.650652,25791.674015
R67:25791.943394,0.109777,25791.943428,25792.053217
R68:25791.998525,0.131443,25792.053250,25792.184699
R69:25792.043225,0.113898,25792.184773,25792.298679
