R0:24635.003056,0.041792,24635.003214,24635.045101
R1:24636.836976,0.133472,24636.837045,24636.970538
R2:24638.365387,0.018341,24638.365470,24638.383831
R3:24640.791884,0.121834,24640.791924,24640.913777
R4:24641.200222,0.067281,24641.200276,24641.267569
R5:24641.525693,0.082600,24641.525736,24641.608351
R6:24642.174670,0.060026,24642.174707,24642.234746
R7:24642.628493,0.206605,24642.628530,24642.835146
R8:24645.669913,0.105280,24645.670029,24645.775336
R9:24646.679854,0.077822,24646.679951,24646.757800
R10:24646.832757,0.023187,24646.832805,24646.856037
R11:24646.849230,0.135879,24646.856145,24646.992050
R12:24646.996863,0.042700,24646.996893,24647.039609
R13:24647.167300,0.009600,24647.167345,24647.176956
R14:24647.306370,0.020519,24647.306417,24647.326958
R15:24654.141458,0.152254,24654.141535,24654.293817
R16:24654.860901,0.029252,24654.860989,24654.890265
R17:24655.809396,0.061912,24655.809461,24655.871401
R18:24656.824347,0.300302,24656.824427,24657.124783
R19:24657.504845,0.122966,24657.504932,24657.627927
R20:24657.850978,0.122442,24657.851049,24657.973512
R21:24658.599175,0.185106,24658.599237,24658.784378
R22:24659.110464,0.036214,24659.110539,24659.146777
R23:24659.443661,0.209469,24659.443723,24659.653209
R24:24661.092538,0.248530,24661.092581,24661.341123
R25:24661.164876,0.007499,24661.341179,24661.348687
R26:24661.911451,0.090695,24661.911502,24662.002221
R27:24662.124958,0.035757,24662.125013,24662.160786
R28:24664.334404,0.001686,24664.334476,24664.336178
R29:24664.400788,0.005431,24664.400832,24664.406274
R30:24665.012775,0.293994,24665.012841,24665.306856
R31:24665.285025,0.158606,24665.306956,24665.465575
R32:24667.610018,0.064667,24667.610115,24667.674810
R33:24667.920257,0.119013,24667.920322,24668.039353
R34:24668.390665,0.091816,24668.390735,24668.482571
R35:24669.109284,0.003339,24669.109338,24669.112700
R36:24669.867795,0.223819,24669.867865,24670.091712
R37:24670.443471,0.106364,24670.443533,24670.549936
R38:24673.114444,0.111788,24673.114530,24673.226346
R39:24673.449030,0.036419,24673.449103,24673.485546
R40:24674.470702,0.015124,24674.470766,24674.485910
R41:24675.635089,0.176741,24675.635176,24675.811960
R42:24676.215183,0.033415,24676.215256,24676.248702
R43:24677.982558,0.186534,24677.982669,24678.169247
R44:24678.242674,0.096708,24678.242729,24678.339465
R45:24678.674075,0.074024,24678.674131,24678.748176
R46:24681.808411,0.163059,24681.808478,24681.971561
R47:24682.879409,0.214719,24682.879499,24683.094255
R48:24683.458549,0.140512,24683.458632,24683.599164
R49:24683.966881,0.201567,24683.966977,24684.168584
R50:24685.119684,0.020260,24685.119746,24685.140024
R51:24685.778488,0.210611,24685.778556,24685.989188
R52:24688.779342,0.177430,24688.779416,24688.956870
R53:24688.939185,0.047129,24688.956942,24689.004085
R54:24689.963942,0.027498,24689.964066,24689.991599
R55:24690.930569,0.030616,24690.930630,24690.961344
R56:24692.472429,0.021360,24692.472522,24692.493917
R57:24693.064967,0.026941,24693.065020,24693.091987
R58:24693.272701,0.044893,24693.272733,24693.317641
R59:24694.085699,0.197754,24694.085806,24694.283584
R60:24694.271654,0.011230,24694.283710,24694.294949
R61:24694.380564,0.119092,24694.380622,24694.499731
R62:24695.064698,0.227786,24695.064763,24695.292597
R63:24699.248082,0.040266,24699.248190,24699.288512
R64:24700.401621,0.038326,24700.401699,24700.440045
R65:24701.787084,0.022026,24701.787147,24701.809190
R66:24702.135500,0.023355,24702.135545,24702.158920
R67:24703.013790,0.109777,24703.013843,24703.123631
R68:24703.179163,0.131443,24703.179196,24703.310656
R69:24703.313259,0.113898,24703.313293,24703.427208
R70:24703.492531,0.249818,24703.492555,24703.742381
R71:24703.570013,0.061436,24703.742415,24703.803864
R72:24703.623981,0.022877,24703.803899,24703.826780
R73:24703.817832,0.109934,24703.826801,24703.936746
R74:24705.416360,0.285300,24705.416431,24705.701744
R75:24706.485173,0.118834,24706.485226,24706.604079
