R0:25476.530214,0.041792,25476.530340,25476.572216
R1:25477.447271,0.133472,25477.447319,25477.580810
R2:25478.211494,0.018341,25478.211540,25478.229897
R3:25479.424745,0.121834,25479.424793,25479.546642
R4:25479.628927,0.067281,25479.628957,25479.696244
R5:25479.791667,0.082600,25479.791692,25479.874300
R6:25480.116161,0.060026,25480.116220,25480.176261
R7:25480.343106,0.206605,25480.343130,25480.549744
R8:25481.863834,0.105280,25481.863915,25481.969300
R9:25482.368834,0.077822,25482.368915,25482.446765
R10:25482.445379,0.023187,25482.446828,25482.470024
R11:25482.453616,0.135879,25482.470063,25482.605947
R12:25482.527432,0.042700,25482.605963,25482.648685
R13:25482.612646,0.009600,25482.648729,25482.658332
R14:25482.682179,0.020519,25482.682238,25482.702764
R15:25486.099827,0.152254,25486.099944,25486.252242
R16:25486.459618,0.029252,25486.459683,25486.488957
R17:25486.933897,0.061912,25486.933955,25486.995885
R18:25487.441390,0.300302,25487.441429,25487.741760
R19:25487.781623,0.122966,25487.781656,25487.904659
R20:25487.954669,0.122442,25487.954715,25488.077191
R21:25488.328779,0.185106,25488.328840,25488.513983
R22:25488.584472,0.036214,25488.584540,25488.620771
R23:25488.751116,0.209469,25488.751171,25488.960664
R24:25489.575604,0.248530,25489.575672,25489.824218
R25:25489.611820,0.007499,25489.824265,25489.831795
R26:25489.985118,0.090695,25489.985163,25490.075871
R27:25490.091878,0.035757,25490.091925,25490.127694
R28:25491.196632,0.001686,25491.196740,25491.198449
R29:25491.229880,0.005431,25491.229917,25491.235360
R30:25491.535913,0.293994,25491.536019,25491.830041
R31:25491.672079,0.158606,25491.830102,25491.988723
R32:25492.834609,0.064667,25492.834709,25492.899411
R33:25492.989784,0.119013,25492.989828,25493.108862
R34:25493.225007,0.091816,25493.225086,25493.316938
R35:25493.584318,0.003339,25493.584407,25493.587778
R36:25493.963582,0.223819,25493.963635,25494.187476
R37:25494.251427,0.106364,25494.251469,25494.357853
R38:25495.586935,0.111788,25495.587021,25495.698841
R39:25495.754241,0.036419,25495.754292,25495.790727
R40:25496.265108,0.015124,25496.265198,25496.280339
R41:25496.847347,0.176741,25496.847413,25497.024189
R42:25497.137403,0.033415,25497.137443,25497.170868
R43:25498.021080,0.186534,25498.021151,25498.207705
R44:25498.151149,0.096708,25498.207741,25498.304485
R45:25498.366859,0.074024,25498.366916,25498.440957
R46:25499.934068,0.163059,25499.934146,25500.097237
R47:25500.469597,0.214719,25500.469654,25500.684400
R48:25500.759170,0.140512,25500.759204,25500.899728
R49:25501.013306,0.201567,25501.013342,25501.214951
R50:25501.589691,0.020260,25501.589800,25501.610166
R51:25501.919123,0.210611,25501.919198,25502.129834
R52:25503.419608,0.177430,25503.419696,25503.597160
R53:25503.499588,0.047129,25503.597225,25503.644370
R54:25504.011996,0.027498,25504.012102,25504.039621
R55:25504.495354,0.030616,25504.495425,25504.526069
R56:25505.266306,0.021360,25505.266363,25505.287747
R57:25505.562591,0.026941,25505.562662,25505.589620
R58:25505.666498,0.044893,25505.666555,25505.711469
R59:25506.073026,0.197754,25506.073080,25506.270846
R60:25506.166018,0.011230,25506.270873,25506.282123
R61:25506.220493,0.119092,25506.282165,25506.401277
R62:25506.562554,0.227786,25506.562600,25506.790417
R63:25508.654257,0.040266,25508.654341,25508.694629
R64:25509.231075,0.038326,25509.231147,25509.269489
R65:25509.923844,0.022026,25509.923909,25509.945945
R66:25510.098073,0.023355,25510.098105,25510.121475
R67:25510.537230,0.109777,25510.537269,25510.647062
R68:25510.619927,0.131443,25510.647096,25510.778549
R69:25510.686983,0.113898,25510.778575,25510.892484
R70:25510.776625,0.249818,25510.892511,25511.142359
R71:25510.815364,0.061436,25511.142406,25511.203862
R72:25510.842351,0.022877,25511.203900,25511.226787
R73:25510.939279,0.109934,25511.226814,25511.336768
R74:25511.738544,0.285300,25511.738584,25512.023926
R75:25512.272972,0.118834,25512.273055,25512.391908
R76:25512.783120,0.012076,25512.783154,25512.795242
R77:25512.832218,0.006788,25512.832259,25512.839063
R78:25513.199487,0.019082,25513.199586,25513.218692
R79:25513.235791,0.142751,25513.235829,25513.378587
R80:25513.545223,0.117406,25513.545254,25513.662672
R81:25513.971417,0.014312,25513.971447,25513.985768
R82:25513.998106,0.019047,25513.998129,25514.017182
R83:25519.975509,0.011172,25519.975625,25519.986831
R84:25521.079037,0.004631,25521.079088,25521.083734
R85:25524.138514,0.006256,25524.138579,25524.144855
R86:25525.160781,0.213737,25525.160861,25525.374635
R87:25525.162924,0.016575,25525.374688,25525.391274
R88:25525.613505,0.041423,25525.613539,25525.654969
R89:25525.702575,0.142759,25525.702612,25525.845382
R90:25526.923677,0.067004,25526.923721,25526.990738
R91:25527.146149,0.050211,25527.146175,25527.196393
R92:25527.579247,0.008747,25527.579279,25527.588039
R93:25528.160661,0.117992,25528.160689,25528.278691
R94:25528.539047,0.404774,25528.539073,25528.943858
R95:25528.720482,0.175048,25528.943892,25529.118952
R96:25529.150654,0.082609,25529.150684,25529.233301
R97:25529.839485,0.114795,25529.839549,25529.954364
R98:25529.857566,0.216275,25529.954424,25530.170744
R99:25530.753185,0.148173,25530.753229,25530.901420
R100:25531.786122,0.113487,25531.786172,25531.899677
R101:25533.728256,0.342518,25533.728330,25534.070872
R102:25534.896760,0.057307,25534.896847,25534.954174
R103:25535.446464,0.147669,25535.446498,25535.594176
R104:25535.536033,0.006677,25535.594206,25535.600889
R105:25536.634941,0.023756,25536.634988,25536.658761
R106:25537.159483,0.021687,25537.159520,25537.181218
R107:25537.655934,0.031755,25537.655973,25537.687739
R108:25538.258987,0.021935,25538.259024,25538.280972
R109:25538.458341,0.083549,25538.458367,25538.541925
R110:25538.496882,0.087755,25538.541943,25538.629704
R111:25538.623466,0.296387,25538.629718,25538.926116
R112:25538.980853,0.065824,25538.980882,25539.046712
R113:25539.145151,0.010019,25539.145178,25539.155203
R114:25539.780346,0.074818,25539.780371,25539.855195
R115:25540.099200,0.049959,25540.099234,25540.149203
R116:25541.543269,0.156817,25541.543299,25541.700130
R117:25541.748289,0.000270,25541.748313,25541.748589
R118:25542.033338,0.076042,25542.033368,25542.109421
R119:25542.244890,0.022203,25542.244947,25542.267167
R120:25543.140560,0.054968,25543.140639,25543.195628
R121:25543.703324,0.030315,25543.703386,25543.733715
R122:25544.032205,0.016798,25544.032235,25544.049042
R123:25544.654780,0.003477,25544.654814,25544.658301
R124:25545.141012,0.099223,25545.141060,25545.240299
R125:25545.408251,0.084593,25545.408279,25545.492879
R126:25545.968620,0.017009,25545.968675,25545.985700
R127:25546.181846,0.082217,25546.181878,25546.264104
R128:25546.651526,0.033171,25546.651556,25546.684736
R129:25547.307581,0.018826,25547.307647,25547.326483
R130:25547.982037,0.096201,25547.982086,25548.078305
R131:25549.250699,0.024785,25549.250766,25549.275565
R132:25549.780182,0.007644,25549.780260,25549.787922
R133:25550.160365,0.174891,25550.160404,25550.335306
R134:25550.311280,0.008202,25550.335338,25550.343546
R135:25550.890682,0.037399,25550.890732,25550.928147
R136:25550.949705,0.074955,25550.949755,25551.024722
R137:25551.379582,0.028398,25551.379660,25551.408073
R138:25551.928789,0.028351,25551.928832,25551.957201
R139:25552.676375,0.017534,25552.676447,25552.694014
R140:25552.876412,0.000299,25552.876451,25552.876760
R141:25554.955526,0.033557,25554.955614,25554.989202
R142:25555.833980,0.047799,25555.834045,25555.881862
R143:25555.938279,0.209371,25555.938306,25556.147718
R144:25557.530996,0.100075,25557.531057,25557.631149
R145:25558.254866,0.096473,25558.254902,25558.351387
R146:25558.319456,0.124036,25558.351422,25558.475464
R147:25558.561584,0.206683,25558.561616,25558.768308
R148:25559.994402,0.018966,25559.994432,25560.013409
R149:25560.984375,0.066181,25560.984422,25561.050615
R150:25561.773503,0.196097,25561.773537,25561.969644
R151:25561.949930,0.172609,25561.969671,25562.142287
R152:25563.151949,0.071541,25563.152000,25563.223572
R153:25563.496715,0.026674,25563.496749,25563.523433
R154:25563.585558,0.056505,25563.585589,25563.642104
R155:25564.585279,0.157508,25564.585330,25564.742867
R156:25564.896814,0.028665,25564.896847,25564.925521
R157:25565.239404,0.096048,25565.239443,25565.335498
R158:25565.338905,0.012477,25565.338929,25565.351412
R159:25565.989089,0.056509,25565.989165,25566.045693
R160:25566.451195,0.107356,25566.451254,25566.558639
R161:25567.361771,0.020915,25567.361875,25567.382817
R162:25567.460013,0.010772,25567.460080,25567.470874
R163:25567.805182,0.037248,25567.805233,25567.842500
R164:25567.879610,0.223892,25567.879638,25568.103541
R165:25568.076009,0.081093,25568.103579,25568.184681
R166:25569.271658,0.142038,25569.271721,25569.413787
R167:25570.178202,0.033994,25570.178270,25570.212287
R168:25570.520945,0.089615,25570.521021,25570.610654
R169:25570.771715,0.024969,25570.771764,25570.796751
R170:25571.241150,0.006276,25571.241253,25571.247547
R171:25571.323199,0.086823,25571.323250,25571.410083
R172:25571.380296,0.028338,25571.410113,25571.438460
R173:25571.606287,0.007964,25571.606341,25571.614312
R174:25571.807612,0.227135,25571.807663,25572.034840
R175:25572.086378,0.025709,25572.086421,25572.112145
R176:25572.524449,0.119546,25572.524518,25572.644077
R177:25573.062088,0.014259,25573.062187,25573.076471
R178:25573.396340,0.081884,25573.396401,25573.478304
R179:25574.469338,0.019416,25574.469396,25574.488883
R180:25574.833981,0.046289,25574.834038,25574.880347
R181:25575.241757,0.041793,25575.241811,25575.283625
R182:25576.127605,0.032879,25576.127641,25576.160535
R183:25576.267701,0.084827,25576.267730,25576.352564
R184:25576.921206,0.034405,25576.921250,25576.955662
R185:25579.015959,0.012189,25579.016040,25579.028243
R186:25580.155238,0.000452,25580.155282,25580.155748
R187:25580.419744,0.124078,25580.419769,25580.543858
R188:25581.184346,0.010149,25581.184383,25581.194545
R189:25581.358214,0.106380,25581.358254,25581.464642
R190:25582.361484,0.049684,25582.361546,25582.411247
R191:25582.386729,0.102558,25582.411296,25582.513863
R192:25584.538081,0.053521,25584.538162,25584.591696
R193:25584.656543,0.008219,25584.656575,25584.664803
R194:25585.658486,0.040226,25585.658523,25585.698763
R195:25585.710945,0.089198,25585.710989,25585.800200
R196:25585.890567,0.011768,25585.890601,25585.902377
R197:25586.718578,0.004575,25586.718609,25586.723194
R198:25586.745034,0.126507,25586.745058,25586.871570
R199:25587.051027,0.048700,25587.051061,25587.099773
R200:25587.640018,0.074226,25587.640047,25587.714284
R201:25587.703449,0.062901,25587.714307,25587.777216
R202:25588.135586,0.037441,25588.135612,25588.173059
R203:25588.587598,0.182978,25588.587631,25588.770622
R204:25588.769027,0.015509,25588.770661,25588.786176
R205:25589.092730,0.062168,25589.092756,25589.154931
R206:25589.563199,0.075569,25589.563228,25589.638807
R207:25590.045596,0.147569,25590.045622,25590.193200
R208:25590.178675,0.008672,25590.193219,25590.201896
R209:25590.215021,0.015492,25590.215046,25590.230546
R210:25591.501759,0.021294,25591.501792,25591.523096
R211:25591.830411,0.028638,25591.830443,25591.859091
R212:25592.706996,0.175501,25592.707025,25592.882537
R213:25592.927972,0.140575,25592.927999,25593.068585
R214:25593.138980,0.003084,25593.139007,25593.142100
R215:25593.677146,0.125520,25593.677180,25593.802709
R216:25593.826007,0.150710,25593.826035,25593.976751
R217:25594.317724,0.020813,25594.317754,25594.338576
R218:25594.501940,0.078991,25594.501967,25594.580962
R219:25594.612293,0.093560,25594.612327,25594.705896
R220:25594.670430,0.105920,25594.705910,25594.811845
R221:25595.432677,0.042734,25595.432709,25595.475455
R222:25595.544489,0.047431,25595.544510,25595.591949
R223:25595.734151,0.040613,25595.734182,25595.774804
R224:25595.865502,0.014008,25595.865536,25595.879551
