R0:26282.228565,0.041792,26282.228697,26282.270586
R1:26282.534357,0.133472,26282.534418,26282.667911
R2:26282.789130,0.018341,26282.789164,26282.807517
R3:26283.193565,0.121834,26283.193618,26283.315464
R4:26283.261650,0.067281,26283.315562,26283.382848
R5:26283.315895,0.082600,26283.382874,26283.465479
R6:26283.424058,0.060026,26283.465494,26283.525525
R7:26283.499698,0.206605,26283.525538,26283.732149
R8:26284.006596,0.105280,26284.006625,26284.111911
R9:26284.174914,0.077822,26284.174949,26284.252780
R10:26284.200441,0.023187,26284.252795,26284.275985
R11:26284.203187,0.135879,26284.276011,26284.411899
R12:26284.227798,0.042700,26284.411912,26284.454616
R13:26284.256207,0.009600,26284.454629,26284.464233
R14:26284.279383,0.020519,26284.464246,26284.484770
R15:26285.418568,0.152254,26285.418601,26285.570865
R16:26285.538472,0.029252,26285.570879,26285.600136
R17:26285.696546,0.061912,26285.696569,26285.758491
R18:26285.865702,0.300302,26285.865730,26286.166040
R19:26285.979123,0.122966,26286.166063,26286.289034
R20:26286.036808,0.122442,26286.289048,26286.411498
R21:26286.161508,0.185106,26286.411519,26286.596642
R22:26286.246723,0.036214,26286.596699,26286.632922
R23:26286.302250,0.209469,26286.632944,26286.842420
R24:26286.577091,0.248530,26286.842440,26287.090978
R25:26286.589178,0.007499,26287.090996,26287.098499
R26:26286.713618,0.090695,26287.098514,26287.189218
R27:26286.749207,0.035757,26287.189234,26287.224993
R28:26287.117449,0.001686,26287.225014,26287.226701
R29:26287.128512,0.005431,26287.226718,26287.232152
R30:26287.230510,0.293994,26287.232165,26287.526163
R31:26287.275884,0.158606,26287.526178,26287.684789
R32:26287.663377,0.064667,26287.684803,26287.749481
R33:26287.715077,0.119013,26287.749499,26287.868517
R34:26287.793478,0.091816,26287.868536,26287.960356
R35:26287.913248,0.003339,26287.960372,26287.963716
R36:26288.039687,0.223819,26288.039728,26288.263554
R37:26288.135655,0.106364,26288.263576,26288.369947
R38:26288.580826,0.111788,26288.580862,26288.692662
R39:26288.636599,0.036419,26288.692703,26288.729129
R40:26288.806877,0.015124,26288.806904,26288.822036
R41:26289.000943,0.176741,26289.000974,26289.177723
R42:26289.097627,0.033415,26289.177744,26289.211163
R43:26289.392185,0.186534,26289.392216,26289.578762
R44:26289.435545,0.096708,26289.578789,26289.675507
R45:26289.507443,0.074024,26289.675527,26289.749556
R46:26290.029831,0.163059,26290.029866,26290.192933
R47:26290.208336,0.214719,26290.208364,26290.423089
R48:26290.304863,0.140512,26290.423104,26290.563621
R49:26290.389577,0.201567,26290.563635,26290.765212
R50:26290.581702,0.020260,26290.765229,26290.785491
R51:26290.691499,0.210611,26290.785504,26290.996124
R52:26291.191657,0.177430,26291.191706,26291.369157
R53:26291.218322,0.047129,26291.369206,26291.416341
