R0:27016.596047,0.041792,27016.596173,27016.638049
R1:27016.748999,0.133472,27016.749036,27016.882524
R2:27016.876395,0.018341,27016.882644,27016.900994
R3:27017.078624,0.121834,27017.078657,27017.200502
R4:27017.112669,0.067281,27017.200571,27017.267859
R5:27017.139793,0.082600,27017.267883,27017.350490
R6:27017.193879,0.060026,27017.350518,27017.410549
R7:27017.231707,0.206605,27017.410563,27017.617189
R8:27017.485160,0.105280,27017.617245,27017.722533
R9:27017.569346,0.077822,27017.722549,27017.800377
R10:27017.582187,0.023187,27017.800393,27017.823584
R11:27017.583565,0.135879,27017.823616,27017.959499
R12:27017.595874,0.042700,27017.959512,27018.002217
R13:27017.610086,0.009600,27018.002231,27018.011835
R14:27017.621681,0.020519,27018.011847,27018.032370
R15:27018.191282,0.152254,27018.191317,27018.343584
R16:27018.251246,0.029252,27018.343610,27018.372870
R17:27018.330287,0.061912,27018.372891,27018.434810
R18:27018.414876,0.300302,27018.434825,27018.735134
R19:27018.471587,0.122966,27018.735148,27018.858119
R20:27018.500435,0.122442,27018.858133,27018.980579
R21:27018.562782,0.185106,27018.980592,27019.165704
R22:27018.605390,0.036214,27019.165718,27019.201937
R23:27018.633157,0.209469,27019.201950,27019.411427
R24:27018.770567,0.248530,27019.411440,27019.659975
R25:27018.776600,0.007499,27019.659988,27019.667490
R26:27018.838820,0.090695,27019.667503,27019.758202
R27:27018.856615,0.035757,27019.758216,27019.793976
R28:27019.040739,0.001686,27019.793989,27019.795676
R29:27019.046276,0.005431,27019.795692,27019.801125
R30:27019.097275,0.293994,27019.801137,27020.095135
R31:27019.119960,0.158606,27020.095147,27020.253757
R32:27019.313708,0.064667,27020.253770,27020.318441
R33:27019.339559,0.119013,27020.318454,27020.437471
R34:27019.378757,0.091816,27020.437484,27020.529304
R35:27019.438640,0.003339,27020.529316,27020.532660
R36:27019.501850,0.223819,27020.532672,27020.756502
R37:27019.549828,0.106364,27020.756519,27020.862890
R38:27019.772411,0.111788,27020.862913,27020.974705
R39:27019.800293,0.036419,27020.974719,27021.011143
R40:27019.885434,0.015124,27021.011157,27021.026286
R41:27019.982466,0.176741,27021.026298,27021.203044
R42:27020.030807,0.033415,27021.203057,27021.236477
R43:27020.178086,0.186534,27021.236489,27021.423028
R44:27020.199762,0.096708,27021.423041,27021.519754
R45:27020.235713,0.074024,27021.519766,27021.593808
R46:27020.496909,0.163059,27021.593841,27021.756908
R47:27020.586157,0.214719,27021.756927,27021.971681
R48:27020.634420,0.140512,27021.971711,27022.112231
R49:27020.676778,0.201567,27022.112247,27022.313821
R50:27020.772844,0.020260,27022.313834,27022.334098
R51:27020.827750,0.210611,27022.334112,27022.544727
R52:27021.077823,0.177430,27022.544741,27022.722175
R53:27021.091143,0.047129,27022.722189,27022.769322
R54:27021.176535,0.027498,27022.769335,27022.796840
R55:27021.257085,0.030616,27022.796853,27022.827472
R56:27021.385573,0.021360,27022.827485,27022.848850
R57:27021.434951,0.026941,27022.848863,27022.875808
R58:27021.452265,0.044893,27022.875821,27022.920717
