R0:26851.046773,0.041792,26851.046886,26851.088781
R1:26851.230289,0.133472,26851.230333,26851.363831
R2:26851.383160,0.018341,26851.383197,26851.401543
R3:26851.625825,0.121834,26851.625858,26851.747702
R4:26851.666677,0.067281,26851.747763,26851.815052
R5:26851.699231,0.082600,26851.815067,26851.897672
R6:26851.764143,0.060026,26851.897686,26851.957716
R7:26851.809531,0.206605,26851.957729,26852.164339
R8:26852.113677,0.105280,26852.164353,26852.269638
R9:26852.214665,0.077822,26852.269660,26852.347486
R10:26852.230000,0.023187,26852.347499,26852.370688
R11:26852.231660,0.135879,26852.370707,26852.506589
R12:26852.246429,0.042700,26852.506602,26852.549305
R13:26852.263481,0.009600,26852.549318,26852.558921
R14:26852.277389,0.020519,26852.558934,26852.579457
R15:26852.960915,0.152254,26852.960974,26853.113240
R16:26853.032878,0.029252,26853.113267,26853.142523
R17:26853.127727,0.061912,26853.142537,26853.204454
R18:26853.229223,0.300302,26853.229251,26853.529559
R19:26853.297283,0.122966,26853.529582,26853.652553
R20:26853.331897,0.122442,26853.652568,26853.775017
R21:26853.406718,0.185106,26853.775031,26853.960141
R22:26853.457846,0.036214,26853.960154,26853.996372
R23:26853.491165,0.209469,26853.996385,26854.205858
R24:26853.656056,0.248530,26854.205871,26854.454420
R25:26853.663294,0.007499,26854.454475,26854.461980
R26:26853.737955,0.090695,26854.461996,26854.552697
R27:26853.759309,0.035757,26854.552711,26854.588473
R28:26853.980253,0.001686,26854.588487,26854.590177
R29:26853.986895,0.005431,26854.590194,26854.595629
R30:26854.048093,0.293994,26854.595642,26854.889644
R31:26854.075316,0.158606,26854.889665,26855.048276
R32:26854.307822,0.064667,26855.048290,26855.112963
R33:26854.338855,0.119013,26855.112977,26855.231995
R34:26854.385894,0.091816,26855.232016,26855.323836
R35:26854.457757,0.003339,26855.323850,26855.327194
R36:26854.533614,0.223819,26855.327208,26855.551030
R37:26854.591181,0.106364,26855.551043,26855.657412
R38:26854.858277,0.111788,26855.657425,26855.769220
R39:26854.891732,0.036419,26855.769233,26855.805657
R40:26854.993900,0.015124,26855.805670,26855.820798
R41:26855.110337,0.176741,26855.820811,26855.997556
R42:26855.168344,0.033415,26855.997568,26856.030985
R43:26855.345080,0.186534,26856.030998,26856.217537
R44:26855.371090,0.096708,26856.217550,26856.314266
R45:26855.414231,0.074024,26856.314279,26856.388308
R46:26855.727667,0.163059,26856.388321,26856.551383
R47:26855.834765,0.214719,26856.551396,26856.766124
R48:26855.892676,0.140512,26856.766137,26856.906653
R49:26855.943505,0.201567,26856.906666,26857.108240
R50:26856.058782,0.020260,26857.108253,26857.128517
R51:26856.124661,0.210611,26857.128530,26857.339150
R52:26856.424751,0.177430,26857.339173,26857.516606
R53:26856.440735,0.047129,26857.516619,26857.563753
R54:26856.543210,0.027498,26857.563766,26857.591268
R55:26856.639872,0.030616,26857.591280,26857.621898
R56:26856.794060,0.021360,26857.621910,26857.643274
R57:26856.853317,0.026941,26857.643287,26857.670232
R58:26856.874092,0.044893,26857.670245,26857.715142
R59:26856.955396,0.197754,26857.715155,26857.912913
R60:26856.973990,0.011230,26857.912925,26857.924160
R61:26856.984884,0.119092,26857.924172,26858.043274
R62:26857.053296,0.227786,26858.043288,26858.271095
R63:26857.471633,0.040266,26858.271132,26858.311406
R64:26857.586983,0.038326,26858.311423,26858.349755
R65:26857.725530,0.022026,26858.349769,26858.371799
R66:26857.760372,0.023355,26858.371813,26858.395171
R67:26857.848201,0.109777,26858.395185,26858.504966
R68:26857.864741,0.131443,26858.504981,26858.636430
R69:26857.878155,0.113898,26858.636444,26858.750346
R70:26857.896087,0.249818,26858.750360,26859.000185
R71:26857.903839,0.061436,26859.000198,26859.061641
R72:26857.909241,0.022877,26859.061654,26859.084537
R73:26857.928631,0.109934,26859.084559,26859.194497
R74:26858.088491,0.285300,26859.194511,26859.479821
R75:26858.195374,0.118834,26859.479843,26859.598683
R76:26858.297402,0.012076,26859.598698,26859.610779
R77:26858.307230,0.006788,26859.610793,26859.617586
R78:26858.380681,0.019082,26859.618124,26859.637212
R79:26858.387939,0.142751,26859.637226,26859.779987
R80:26858.449828,0.117406,26859.780010,26859.897424
R81:26858.535013,0.014312,26859.897440,26859.911758
R82:26858.540353,0.019047,26859.911771,26859.930823
R83:26859.735996,0.011172,26859.930843,26859.942020
R84:26859.956703,0.004631,26859.956729,26859.961366
R85:26860.568615,0.006256,26860.568661,26860.574928
R86:26860.773085,0.213737,26860.773118,26860.986867
R87:26860.773524,0.016575,26860.986915,26861.003499
R88:26860.863642,0.041423,26861.003515,26861.044947
R89:26860.881460,0.142759,26861.044961,26861.187726
R90:26861.125685,0.067004,26861.187740,26861.254754
R91:26861.170184,0.050211,26861.254769,26861.304990
R92:26861.256819,0.008747,26861.305020,26861.313773
R93:26861.373117,0.117992,26861.373142,26861.491140
R94:26861.448806,0.404774,26861.491154,26861.895940
R95:26861.485097,0.175048,26861.895955,26862.071017
R96:26861.571137,0.082609,26862.071030,26862.153646
R97:26861.708901,0.114795,26862.153659,26862.268459
R98:26861.712521,0.216275,26862.268472,26862.484758
R99:26861.891649,0.148173,26862.484779,26862.632957
R100:26862.098267,0.113487,26862.632972,26862.746464
R101:26862.486688,0.342518,26862.746513,26863.089050
R102:26862.720378,0.057307,26863.089108,26863.146424
R103:26862.830312,0.147669,26863.146443,26863.294116
R104:26862.848228,0.006677,26863.294131,26863.300810
R105:26863.068023,0.023756,26863.300823,26863.324585
R106:26863.172952,0.021687,26863.324597,26863.346289
R107:26863.272245,0.031755,26863.346303,26863.378064
R108:26863.392856,0.021935,26863.392884,26863.414825
R109:26863.432737,0.083549,26863.432766,26863.516319
R110:26863.440458,0.087755,26863.516334,26863.604093
R111:26863.465780,0.296387,26863.604106,26863.900499
R112:26863.537259,0.065824,26863.900513,26863.966342
R113:26863.570124,0.010019,26863.966354,26863.976376
R114:26863.697164,0.074818,26863.976390,26864.051212
R115:26863.760941,0.049959,26864.051225,26864.101187
R116:26864.049758,0.156817,26864.101200,26864.258022
R117:26864.090769,0.000270,26864.258036,26864.258309
R118:26864.147783,0.076042,26864.258354,26864.334400
R119:26864.190092,0.022203,26864.334413,26864.356621
R120:26864.369222,0.054968,26864.369247,26864.424219
R121:26864.481777,0.030315,26864.481807,26864.512127
R122:26864.547559,0.016798,26864.547593,26864.564399
R123:26864.672086,0.003477,26864.672114,26864.675595
R124:26864.769340,0.099223,26864.769367,26864.868595
R125:26864.822795,0.084593,26864.868611,26864.953234
R126:26864.934867,0.017009,26864.953249,26864.970261
R127:26864.977508,0.082217,26864.977532,26865.059753
R128:26865.071451,0.033171,26865.071477,26865.104656
R129:26865.202665,0.018826,26865.202693,26865.221527
R130:26865.337558,0.096201,26865.337593,26865.433801
R131:26865.591298,0.024785,26865.591326,26865.616116
R132:26865.697197,0.007644,26865.697229,26865.704881
R133:26865.773237,0.174891,26865.773264,26865.948163
R134:26865.803425,0.008202,26865.948184,26865.956391
R135:26865.919306,0.037399,26865.956405,26865.993809
R136:26865.931111,0.074955,26865.993823,26866.068784
R137:26866.017083,0.028398,26866.068801,26866.097200
R138:26866.126919,0.028351,26866.126942,26866.155301
R139:26866.276438,0.017534,26866.276461,26866.294007
R140:26866.316446,0.000299,26866.316481,26866.316785
R141:26866.732272,0.033557,26866.732301,26866.765864
R142:26866.907958,0.047799,26866.907995,26866.955799
R143:26866.928821,0.209371,26866.955814,26867.165189
R144:26867.247363,0.100075,26867.247394,26867.347473
R145:26867.392142,0.096473,26867.392170,26867.488649
R146:26867.405071,0.124036,26867.488663,26867.612716
R147:26867.453501,0.206683,26867.612739,26867.819429
R148:26867.740073,0.018966,26867.819445,26867.838417
R149:26867.938074,0.066181,26867.938097,26868.004288
R150:26868.095908,0.196097,26868.095932,26868.292036
R151:26868.131201,0.172609,26868.292051,26868.464666
R152:26868.371608,0.071541,26868.464679,26868.536226
R153:26868.440560,0.026674,26868.536239,26868.562918
R154:26868.458331,0.056505,26868.562932,26868.619442
R155:26868.658278,0.157508,26868.658307,26868.815820
R156:26868.720592,0.028665,26868.816100,26868.844767
R157:26868.789113,0.096048,26868.844779,26868.940833
R158:26868.809017,0.012477,26868.940846,26868.953328
R159:26868.939054,0.056509,26868.953341,26869.009854
R160:26869.031474,0.107356,26869.031499,26869.138863
R161:26869.213583,0.020915,26869.213612,26869.234535
R162:26869.233221,0.010772,26869.234550,26869.245327
R163:26869.302248,0.037248,26869.302280,26869.339538
R164:26869.317142,0.223892,26869.339552,26869.563452
R165:26869.356422,0.081093,26869.563468,26869.644565
R166:26869.595557,0.142038,26869.644579,26869.786620
R167:26869.776861,0.033994,26869.786634,26869.820634
R168:26869.845400,0.089615,26869.845423,26869.935043
R169:26869.895552,0.024969,26869.935057,26869.960028
R170:26869.989434,0.006276,26869.989469,26869.995750
R171:26870.005850,0.086823,26870.005877,26870.092705
R172:26870.017275,0.028338,26870.092718,26870.121061
R173:26870.062472,0.007964,26870.121073,26870.129039
R174:26870.102733,0.227135,26870.129050,26870.356190
R175:26870.158483,0.025709,26870.356202,26870.381915
R176:26870.246095,0.119546,26870.381928,26870.501478
R177:26870.353614,0.014259,26870.501491,26870.515751
R178:26870.420451,0.081884,26870.515764,26870.597652
R179:26870.635050,0.019416,26870.635078,26870.654500
R180:26870.707990,0.046289,26870.708020,26870.754314
R181:26870.789556,0.041793,26870.789578,26870.831376
R182:26870.966726,0.032879,26870.966753,26870.999637
R183:26870.994756,0.084827,26870.999654,26871.084485
R184:26871.125460,0.034405,26871.125496,26871.159905
R185:26871.544420,0.012189,26871.544457,26871.556658
R186:26871.772289,0.000452,26871.772318,26871.772779
R187:26871.825199,0.124078,26871.825223,26871.949307
R188:26871.978125,0.010149,26871.978153,26871.988307
R189:26872.012912,0.106380,26872.012939,26872.119337
R190:26872.213578,0.049684,26872.213606,26872.263296
R191:26872.218634,0.102558,26872.263311,26872.365873
R192:26872.648909,0.053521,26872.648933,26872.702460
R193:26872.672608,0.008219,26872.702475,26872.710697
R194:26872.873011,0.040226,26872.873040,26872.913274
R195:26872.883510,0.089198,26872.913293,26873.002495
R196:26872.919434,0.011768,26873.002510,26873.014280
R197:26873.085036,0.004575,26873.085066,26873.089646
R198:26873.090340,0.126507,26873.090361,26873.216872
R199:26873.151546,0.048700,26873.216887,26873.265591
R200:26873.269343,0.074226,26873.269366,26873.343596
R201:26873.282037,0.062901,26873.343611,26873.406515
R202:26873.368468,0.037441,26873.406528,26873.443970
R203:26873.458873,0.182978,26873.458899,26873.641882
R204:26873.495168,0.015509,26873.641897,26873.657410
R205:26873.559909,0.062168,26873.657423,26873.719595
R206:26873.654008,0.075569,26873.719608,26873.795182
R207:26873.750490,0.147569,26873.795195,26873.942768
R208:26873.777108,0.008672,26873.942781,26873.951457
R209:26873.784378,0.015492,26873.951470,26873.966965
R210:26874.041727,0.021294,26874.041759,26874.063061
R211:26874.107467,0.028638,26874.107502,26874.136145
R212:26874.282794,0.175501,26874.282823,26874.458330
R213:26874.326999,0.140575,26874.458344,26874.598923
R214:26874.369212,0.003084,26874.598937,26874.602022
R215:26874.476851,0.125520,26874.602035,26874.727558
R216:26874.506628,0.150710,26874.727571,26874.878287
R217:26874.604976,0.020813,26874.878300,26874.899117
R218:26874.641824,0.078991,26874.899129,26874.978124
R219:26874.663897,0.093560,26874.978137,26875.071700
R220:26874.675524,0.105920,26875.071714,26875.177638
R221:26874.827974,0.042734,26875.177651,26875.220393
R222:26874.850339,0.047431,26875.220409,26875.267844
R223:26874.888276,0.040613,26875.267858,26875.308474
R224:26874.914548,0.014008,26875.308488,26875.322499
R225:26874.990663,0.001224,26875.322512,26875.323740
R226:26875.071727,0.040128,26875.323753,26875.363885
R227:26875.119572,0.111429,26875.363898,26875.475331
R228:26875.156020,0.087404,26875.475345,26875.562752
R229:26875.186195,0.210052,26875.562765,26875.772825
R230:26875.266567,0.138300,26875.772846,26875.911150
R231:26875.382405,0.031158,26875.911164,26875.942324
